url,college,from,dob,weight,to,active,position,height
http://www.basketball-reference.com/players/e/ewingda01.html,Duke University,2006,26-3-1983,185,2007,False,G,6-3
http://www.basketball-reference.com/players/e/ewingpa01.html,Georgetown University,1986,5-8-1962,240,2002,False,C-F,7-0
http://www.basketball-reference.com/players/e/ewingpa02.html,Georgetown University,2011,20-5-1984,235,2011,False,F,6-8
http://www.basketball-reference.com/players/e/exumda01.html,NA,2015,13-7-1995,190,2015,True,G,6-6
http://www.basketball-reference.com/players/e/eyengch01.html,NA,2011,22-6-1989,210,2012,False,F,6-5
http://www.basketball-reference.com/players/e/ezelife01.html,Vanderbilt University,2013,21-10-1989,255,2016,True,C,6-11
http://www.basketball-reference.com/players/e/ezersjo01.html,University of Rhode Island,1948,NA,175,1950,False,F-G,6-3
http://www.basketball-reference.com/players/f/fabeljo01.html,University of Pittsburgh,1947,4-9-1913,190,1947,False,F-G,6-1
http://www.basketball-reference.com/players/f/faircjo01.html,Brigham Young University,1966,28-4-1943,205,1970,False,F,6-8
http://www.basketball-reference.com/players/f/farbmph01.html,City College of New York,1949,3-4-1924,185,1949,False,F,6-1
http://www.basketball-reference.com/players/f/farieke01.html,Morehead State University,2012,19-11-1989,228,2016,True,F,6-8
http://www.basketball-reference.com/players/f/farledi01.html,Indiana University,1955,13-4-1932,190,1959,False,G-F,6-4
http://www.basketball-reference.com/players/f/farmajo01.html,"University of California, Los Angeles",2007,30-11-1986,180,2015,True,G,6-2
http://www.basketball-reference.com/players/f/farmede01.html,University of Southern California,2007,7-10-1981,220,2009,False,G,6-5
http://www.basketball-reference.com/players/f/farmeji01.html,University of Alabama,1988,23-9-1964,190,1994,False,G,6-4
http://www.basketball-reference.com/players/f/farmemi01.html,University of San Francisco,1959,26-9-1936,210,1966,False,F,6-7
http://www.basketball-reference.com/players/f/farmeto01.html,University of Nebraska,1998,3-1-1970,244,2000,False,F,6-9
http://www.basketball-reference.com/players/f/faughbo01.html,University of Notre Dame,1947,2-9-1921,185,1947,False,F,6-5
http://www.basketball-reference.com/players/f/favervi01.html,NA,2014,5-5-1988,260,2014,True,C,6-11
http://www.basketball-reference.com/players/f/favorde01.html,Georgia Institute of Technology,2011,15-7-1991,265,2016,True,F-C,6-10
http://www.basketball-reference.com/players/f/fazekni01.html,"University of Nevada, Reno",2008,17-6-1985,235,2008,False,F,6-11
http://www.basketball-reference.com/players/f/fedorda01.html,Florida State University,1963,10-12-1940,190,1963,False,F,6-6
http://www.basketball-reference.com/players/f/feeribo01.html,Santa Clara University,1947,2-1-1920,190,1950,False,F-G,6-3
http://www.basketball-reference.com/players/f/feherbu01.html,Vanderbilt University,1977,19-5-1954,185,1977,False,G,6-4
http://www.basketball-reference.com/players/f/feickja01.html,Michigan State University,1997,3-7-1974,255,2001,False,C,6-9
http://www.basketball-reference.com/players/f/feierro01.html,DePaul University,1956,6-8-1931,185,1956,False,G,6-3
http://www.basketball-reference.com/players/f/feigege01.html,University of Kentucky,1950,2-7-1929,185,1953,False,G,6-1
http://www.basketball-reference.com/players/f/feitlda01.html,University of Texas at El Paso,1987,8-6-1962,235,1992,False,C,6-11
http://www.basketball-reference.com/players/f/feliccr01.html,NA,2016,7-7-1992,275,2016,True,F-C,6-10
http://www.basketball-reference.com/players/f/felixca01.html,Arizona State University,2014,17-8-1990,201,2014,True,G,6-6
http://www.basketball-reference.com/players/f/felixno01.html,"California State University, Fresno",2006,4-10-1981,225,2006,False,F,6-9
http://www.basketball-reference.com/players/f/felixra01.html,Long Island University,1954,10-12-1930,220,1962,False,C,6-11
http://www.basketball-reference.com/players/f/feltora01.html,University of North Carolina,2006,26-6-1984,205,2016,True,G,6-1
http://www.basketball-reference.com/players/f/fendlja01.html,Northwestern University,1952,12-6-1929,180,1953,False,G,6-0
http://www.basketball-reference.com/players/f/fenlewa01.html,Manhattan College,1947,8-2-1922,190,1947,False,F,6-3
http://www.basketball-reference.com/players/f/fergude01.html,University of Detroit Mercy,2004,22-7-1977,203,2004,False,G-F,6-7
http://www.basketball-reference.com/players/f/fernaru01.html,NA,2009,4-4-1985,185,2012,False,G,6-6
http://www.basketball-reference.com/players/f/fernser01.html,University of San Francisco,1976,1-11-1953,205,1984,False,C-F,6-10
http://www.basketball-reference.com/players/f/ferraal01.html,Michigan State University,1956,6-7-1933,190,1963,False,G-F,6-4
http://www.basketball-reference.com/players/f/ferrero01.html,University of Houston,1989,24-5-1964,240,1989,False,C,7-1
http://www.basketball-reference.com/players/f/ferredu01.html,Georgia Institute of Technology,1989,28-2-1965,209,1999,False,F-G,6-7
http://www.basketball-reference.com/players/f/ferriar01.html,University of Utah,1949,29-7-1925,180,1951,False,F-G,6-2
http://www.basketball-reference.com/players/f/ferrybo01.html,Saint Louis University,1960,31-5-1937,230,1969,False,C-F,6-8
http://www.basketball-reference.com/players/f/ferryda01.html,Duke University,1991,17-10-1966,230,2003,False,F,6-10
http://www.basketball-reference.com/players/f/fesenky01.html,NA,2008,24-12-1986,288,2012,True,C,7-1
http://www.basketball-reference.com/players/f/fieldbo01.html,La Salle University,1972,20-10-1949,175,1972,False,G,6-3
http://www.basketball-reference.com/players/f/fieldke01.html,"University of California, Los Angeles",1985,9-2-1962,220,1988,False,F-G,6-5
http://www.basketball-reference.com/players/f/fieldla01.html,Stanford University,2011,27-6-1988,210,2015,True,F,6-7
http://www.basketball-reference.com/players/f/filipro01.html,Tennessee Technological University,1968,5-2-1944,205,1968,False,F,6-5
http://www.basketball-reference.com/players/f/fillmgr01.html,Cheyney University of Pennsylvania,1971,7-3-1947,240,1972,False,C,7-1
http://www.basketball-reference.com/players/f/finchla01.html,University of Memphis,1974,16-2-1951,185,1975,False,G,6-2
http://www.basketball-reference.com/players/f/finkeha01.html,University of Dayton,1967,20-4-1942,240,1975,False,C,7-0
http://www.basketball-reference.com/players/f/finlemi01.html,University of Wisconsin,1996,6-3-1973,215,2010,False,G-F,6-7
http://www.basketball-reference.com/players/f/finnda01.html,St. John's University,1953,29-5-1928,185,1955,False,G,6-1
http://www.basketball-reference.com/players/f/fishma01.html,University of North Carolina at Wilmington,1995,18-11-1969,235,1997,False,C,6-11
http://www.basketball-reference.com/players/f/fishede01.html,University of Arkansas at Little Rock,1997,9-8-1974,200,2014,False,G,6-1
http://www.basketball-reference.com/players/f/fisheri01.html,Colorado State University,1972,27-10-1948,215,1972,False,F,6-5
http://www.basketball-reference.com/players/f/fitchge01.html,University of Kentucky,2006,12-8-1982,188,2006,False,G,6-3
http://www.basketball-reference.com/players/f/fitzgbo01.html,Fordham University,1947,14-3-1923,190,1949,False,F-C,6-5
http://www.basketball-reference.com/players/f/fitzgdi01.html,Seton Hall University,1947,18-11-1920,175,1948,False,F,6-2
http://www.basketball-reference.com/players/f/fizerma01.html,Iowa State University,2001,10-8-1978,262,2006,False,F,6-9
http://www.basketball-reference.com/players/f/fleisje01.html,New York University,1947,14-2-1922,190,1953,False,G-F,6-2
http://www.basketball-reference.com/players/f/flemial01.html,University of Arizona,1978,5-4-1954,215,1978,False,F,6-7
http://www.basketball-reference.com/players/f/flemied01.html,Niagara University,1956,25-7-1933,189,1960,False,G-F,6-3
http://www.basketball-reference.com/players/f/flemive01.html,University of Georgia,1985,4-2-1962,185,1996,False,G,6-5
http://www.basketball-reference.com/players/f/florelu01.html,Manhattan College,2005,11-4-1981,200,2005,False,G,6-2
http://www.basketball-reference.com/players/f/flowebr01.html,University of Notre Dame,1983,13-6-1957,225,1983,False,F,6-8
http://www.basketball-reference.com/players/f/floydsl01.html,Georgetown University,1983,6-3-1960,170,1995,False,G,6-3
http://www.basketball-reference.com/players/f/flynnjo01.html,Syracuse University,2010,6-2-1989,185,2012,False,G,6-0
http://www.basketball-reference.com/players/f/flynnmi01.html,University of Kentucky,1976,31-7-1953,180,1978,False,G,6-2
http://www.basketball-reference.com/players/f/foglela01.html,Canisius College,1976,19-3-1953,205,1976,False,G,6-5
http://www.basketball-reference.com/players/f/foleyja01.html,College of the Holy Cross,1963,19-4-1939,170,1963,False,F,6-3
http://www.basketball-reference.com/players/f/fontais01.html,Washington State University,2002,16-4-1975,210,2002,False,G,6-4
http://www.basketball-reference.com/players/f/fontale01.html,University of Maryland Eastern Shore,1971,1-11-1948,190,1971,False,G,6-4
http://www.basketball-reference.com/players/f/footeje01.html,Cornell University,2012,14-7-1987,265,2012,False,C,7-0
http://www.basketball-reference.com/players/f/forbega01.html,University of Massachusetts Amherst,2011,25-2-1985,220,2012,True,F,6-7
http://www.basketball-reference.com/players/f/fordal01.html,Mississippi Valley State University,1994,31-10-1971,190,1995,False,G,6-1
http://www.basketball-reference.com/players/f/fordal02.html,University of Houston,2002,29-5-1981,275,2004,False,F,6-9
http://www.basketball-reference.com/players/f/fordbo01.html,Purdue University,1973,26-1-1950,228,1973,False,F,6-7
http://www.basketball-reference.com/players/f/fordch01.html,Villanova University,1973,11-1-1949,190,1982,False,G-F,6-5
http://www.basketball-reference.com/players/f/forddo01.html,"University of California, Santa Barbara",1976,31-12-1952,215,1982,False,F,6-9
http://www.basketball-reference.com/players/f/fordja01.html,University of Maryland Eastern Shore,1971,29-4-1946,180,1972,False,G,6-3
http://www.basketball-reference.com/players/f/fordph01.html,University of North Carolina,1979,9-2-1956,175,1985,False,G,6-2
http://www.basketball-reference.com/players/f/fordsh02.html,Clemson University,2006,9-1-1982,225,2006,False,F,6-9
http://www.basketball-reference.com/players/f/fordsh01.html,University of Illinois at Chicago,1996,26-8-1972,210,1996,False,F,6-7
http://www.basketball-reference.com/players/f/fordtj01.html,University of Texas at Austin,2004,24-3-1983,165,2012,False,G,6-0
http://www.basketball-reference.com/players/f/formado01.html,New York University,1949,17-1-1926,175,1949,False,G,5-10
http://www.basketball-reference.com/players/f/forreba01.html,Grand Canyon University,1978,8-7-1954,235,1979,False,C,6-10
http://www.basketball-reference.com/players/f/fortejo01.html,University of North Carolina,2002,23-3-1981,194,2003,False,G,6-4
http://www.basketball-reference.com/players/f/fortsco01.html,University of Arkansas,2012,23-5-1988,185,2012,False,G,5-11
http://www.basketball-reference.com/players/f/fortsda01.html,University of Cincinnati,1998,27-3-1976,260,2007,False,F,6-7
http://www.basketball-reference.com/players/f/fostefr01.html,Miami University,1969,18-3-1946,210,1977,False,F,6-5
http://www.basketball-reference.com/players/f/fostegr01.html,University of Texas at El Paso,1991,3-10-1968,240,2003,False,F-C,6-11
http://www.basketball-reference.com/players/f/fosteja01.html,University of Connecticut,1975,16-12-1951,175,1976,False,G,6-1
http://www.basketball-reference.com/players/f/fosteje01.html,Texas State University,2000,16-1-1977,236,2012,False,F-C,6-11
http://www.basketball-reference.com/players/f/fostero01.html,"University of California, Los Angeles",1984,10-10-1960,160,1986,False,G,6-1
http://www.basketball-reference.com/players/f/fotsian01.html,NA,2002,1-4-1981,219,2002,False,F,6-10
http://www.basketball-reference.com/players/f/fournev01.html,NA,2013,29-10-1992,205,2016,True,G-F,6-7
http://www.basketball-reference.com/players/f/foustla01.html,La Salle University,1951,24-6-1928,215,1962,False,C-F,6-9
http://www.basketball-reference.com/players/f/fowleca01.html,Saint Francis University,1970,11-2-1940,175,1970,False,G,6-0
http://www.basketball-reference.com/players/f/fowleje01.html,University of Missouri,1952,20-6-1927,230,1952,False,C,6-8
http://www.basketball-reference.com/players/f/fowlktr01.html,"California State University, Fresno",2002,11-4-1976,220,2005,False,F,6-8
http://www.basketball-reference.com/players/f/foxha01.html,Jacksonville University,1973,29-8-1949,175,1973,False,G,6-2
http://www.basketball-reference.com/players/f/foxji01.html,University of South Carolina,1968,7-4-1943,230,1977,False,C-F,6-10
http://www.basketball-reference.com/players/f/foxri01.html,University of North Carolina,1992,24-7-1969,230,2004,False,F-G,6-7
http://www.basketball-reference.com/players/f/foyera01.html,Villanova University,2007,24-9-1983,213,2016,True,G,6-4
http://www.basketball-reference.com/players/f/foylead01.html,Colgate University,1998,9-3-1975,250,2009,False,C,6-10
http://www.basketball-reference.com/players/f/frahmri01.html,Gonzaga University,2004,14-8-1977,210,2008,False,G,6-5
http://www.basketball-reference.com/players/f/francst01.html,University of Maryland,2000,21-2-1977,195,2008,False,G,6-3
http://www.basketball-reference.com/players/f/frankte01.html,Western Kentucky University,1988,26-4-1965,225,1994,False,F-C,6-10
http://www.basketball-reference.com/players/f/frankna01.html,Brooklyn College,1947,3-11-1913,195,1947,False,F-G,6-0
http://www.basketball-reference.com/players/f/frankja01.html,San Diego State University,2014,21-7-1991,191,2015,True,G,6-5
http://www.basketball-reference.com/players/f/frankwi01.html,Purdue University,1973,19-10-1949,220,1976,False,F,6-7
http://www.basketball-reference.com/players/f/franzro01.html,University of Kansas,1968,20-10-1945,205,1973,False,F,6-7
http://www.basketball-reference.com/players/f/fraziti01.html,Pennsylvania State University,2015,1-11-1990,170,2016,True,G,6-1
http://www.basketball-reference.com/players/f/fraziwa01.html,Southern Illinois University,1968,29-3-1945,200,1980,False,G,6-4
http://www.basketball-reference.com/players/f/fraziwi01.html,Grambling State University,1966,24-8-1942,210,1969,False,C-F,6-7
http://www.basketball-reference.com/players/f/fredean01.html,Pepperdine University,1989,7-12-1964,205,1992,False,F,6-7
http://www.basketball-reference.com/players/f/fredeji01.html,Brigham Young University,2012,25-2-1989,195,2016,True,G,6-2
